Research PID=73252 SHA256=FFF49AC21720ABFC824C2B4F68B862727630EB0DB71CFE1F9EA8F685D0DB10AE
CANDIDATE Motion pool=0x1cd80a401e0 blocks=1 slots=512 live=5
  id=0x5000000000003 address=0x1cd9e204040 presence=1 raw_speed=3.75880015
  id=0x5000000010003 address=0x1cd9e204678 presence=1 raw_speed=31.1932568
  id=0x5000000020002 address=0x1cd9e204cb0 presence=1 raw_speed=27.9774303
  id=0x5000000030001 address=0x1cd9e2052e8 presence=1 raw_speed=8.33333302
  id=0x5000000040002 address=0x1cd9e205920 presence=1 raw_speed=0
CANDIDATE Motion pool=0x1cdca7a1c40 blocks=1 slots=512 live=5
  id=0x5000000000003 address=0x1cd9ded7040 presence=1 raw_speed=6.65620026
  id=0x5000000010003 address=0x1cd9ded7678 presence=1 raw_speed=29.8278782
  id=0x5000000020002 address=0x1cd9ded7cb0 presence=1 raw_speed=29.275412
  id=0x5000000030001 address=0x1cd9ded82e8 presence=1 raw_speed=8.33993302
  id=0x5000000040002 address=0x1cd9ded8920 presence=1 raw_speed=1.29700005
CANDIDATE Train pool=0x1cdca904500 blocks=1 slots=2048 live=5
  id=0x5000000000003 address=0x1cd9dcb5040 name=B81500 code=B81500
  id=0x5000000010003 address=0x1cd9dcb51b8 name=B81501 code=B81501
  id=0x5000000020002 address=0x1cd9dcb5330 name=B81502 code=B81502
  id=0x5000000030001 address=0x1cd9dcb54a8 name=TGV-M 900 code=TGV-M 900
  id=0x5000000040002 address=0x1cd9dcb5620 name=B81503 code=B81503
Discovery scanned=2824 MiB limit_reached=0 train_candidates=1 motion_candidates=2
Candidates require UI correlation and lifetime/thread validation; no hooks installed.
EXPERIMENT utc=2026-09-14T16:10:51Z id=0x5000000000003 name=B81500 source=1 pool=0x1cdca7a1c40 target_kmh=5 single_write=1
TRACE,baseline,0,43.089122,43.089122
TRACE,baseline,57,43.184162,43.231682
TRACE,baseline,118,43.350469,43.374204
TRACE,baseline,181,43.492682,43.516339
TRACE,baseline,242,43.634431,43.658011
TRACE,baseline,303,43.775720,43.822715
TRACE,baseline,365,43.916555,43.963400
TRACE,baseline,426,44.056939,44.103635
TRACE,baseline,487,44.196877,44.243425
TRACE,baseline,549,44.359580,44.382775
TRACE,baseline,611,44.498566,44.521689
TRACE,baseline,674,44.637119,44.683208
TRACE,baseline,735,44.775243,44.821190
TRACE,baseline,796,44.912943,44.958748
TRACE,baseline,855,45.050220,45.095887
TRACE,baseline,919,45.209851,45.232609
TRACE,baseline,980,45.346230,45.368919
TRACE,baseline,1041,45.482199,45.504821
TRACE,baseline,1102,45.617763,45.640318
TRACE,baseline,1165,45.752925,45.797891
WRITE before_kmh=45.932523 requested_kmh=5 readback_kmh=5.000000
TRACE,after,0,45.932523,5.000000
TRACE,after,61,5.118800,5.142560
TRACE,after,123,5.261360,5.285120
TRACE,after,184,5.403920,5.427680
TRACE,after,245,5.546480,5.594000
TRACE,after,307,5.689040,5.736560
TRACE,after,368,5.831600,5.879120
TRACE,after,430,5.974160,6.021680
TRACE,after,491,6.140480,6.164240
TRACE,after,552,6.283040,6.306800
TRACE,after,613,6.425600,6.449360
TRACE,after,675,6.568160,6.591920
TRACE,after,738,6.710720,6.758240
TRACE,after,799,6.853280,6.900800
TRACE,after,861,7.019600,7.043360
TRACE,after,922,7.162160,7.185920
TRACE,after,984,7.304720,7.328480
TRACE,after,1046,7.447280,7.494800
TRACE,after,1107,7.589840,7.637360
TRACE,after,1169,7.732400,7.779920
TRACE,after,1232,7.898720,7.922480
TRACE,after,1293,8.041280,8.065040
TRACE,after,1355,8.183840,8.207600
TRACE,after,1417,8.326400,8.373920
TRACE,after,1479,8.468960,8.516480
TRACE,after,1540,8.611520,8.659040
TRACE,after,1601,8.777840,8.801600
TRACE,after,1663,8.920400,8.944160
TRACE,after,1725,9.062960,9.086720
TRACE,after,1786,9.205520,9.253040
TRACE,after,1846,9.348080,9.395600
TRACE,after,1908,9.490640,9.538160
TRACE,after,1971,9.633200,9.680720
TRACE,after,2031,9.799520,9.823280
TRACE,after,2093,9.942080,9.965840
TRACE,after,2154,10.084640,10.108400
TRACE,after,2214,10.227200,10.250960
